,id,name,employment_bus,employment_car,education_bus,education_car,healthcare_bus,healthcare_car,total_bus,total_car,employment_ratio,education_ratio,healthcare_ratio,ratio
54,E06000058,"Bournemouth, Christchurch and Poole",118.0,3358.0,43.0,2397.0,23.0,950.0,183.0,6677.0,0.3139109070124599,0.2055252775401811,0.2987012987012987,0.274223793715264
55,E06000059,Dorset,35.0,1162.0,18.0,976.0,9.0,307.0,62.0,2445.0,0.3478260869565217,0.3137254901960784,0.3571428571428571,0.3358208955223881
56,E06000060,Buckinghamshire,69.0,3806.0,59.0,2389.0,20.0,968.0,148.0,7160.0,0.1208053691275167,0.1048158640226629,0.1325301204819277,0.1155152887882219
57,E06000061,North Northamptonshire,32.0,428.0,30.0,398.0,8.0,116.0,69.0,919.0,0.0680666105826269,0.0705882352941176,0.081967213114754,0.0681800191974379
58,E06000062,West Northamptonshire,95.0,1189.0,74.0,916.0,25.0,316.0,194.0,2421.0,0.1123076923076923,0.1003344481605351,0.1439393939393939,0.1094202898550724
59,E06000063,Cumberland,38.0,126.0,33.0,145.0,9.0,28.0,78.0,296.0,0.3855421686746988,0.2989690721649484,0.4736842105263157,0.350253807106599
60,E06000064,Westmorland and Furness,38.0,131.0,36.0,141.0,11.0,24.0,85.0,290.0,0.5961538461538461,0.5454545454545454,0.625,0.5666666666666667
61,E06000065,North Yorkshire,56.0,1881.0,39.0,1445.0,12.0,460.0,107.0,3786.0,0.3185840707964602,0.2417582417582417,0.3333333333333333,0.2826086956521739
62,E06000066,Somerset,38.0,2111.0,28.0,1368.0,10.0,486.0,75.0,3965.0,0.1935483870967742,0.1785714285714285,0.2222222222222222,0.17876777727524
63,E08000001,Bolton,119.0,2372.0,97.0,1830.0,52.0,780.0,257.0,4981.0,0.0752710389503583,0.0630658028358703,0.1198716600042079,0.07234289607841851
64,E08000002,Bury,129.0,1206.0,96.0,1000.0,47.0,334.0,272.0,2540.0,0.0460651573368732,0.045243694310492,0.0544309491677912,0.045675608549300105
